user_id,obs_txn_count,total_volume,avg_transaction_amount,median_transaction_amount,std_transaction_amount,max_transaction_amount,min_transaction_amount,cv_transaction_amount,pct_transfers,pct_debits,pct_cashouts,pct_payments,avg_hours_between_txns,pct_weekend_txns,pct_night_txns,pct_early_morning_txns,avg_balance,min_balance,max_balance,balance_volatility,pct_low_balance_txns,total_fees_paid,avg_fees_per_txn,pct_txns_with_fees,unique_recipients,recipient_concentration,unique_txn_types,account_age_days,transactions_per_day
USER_006371,99.0,4187.307446199458,42.29603481009554,22.92,46.95081832797094,197.5508356059381,1.24,1.110052479831144,0.5959595959595959,0.1414141414141414,0.030303030303030304,0.050505050505050504,7.017132822378118,0.42424242424242425,0.030303030303030304,0.0707070707070707,114.59404040404038,48.41,245.96,52.02187591104798,0.0,0.0,0.0,0.0,42.0,0.06060606060606061,6.0,28.0,3.5357142857142856
USER_006372,117.0,2377.8571313640755,20.32356522533398,10.14,29.55186821148149,193.4109457211936,0.2775044420107946,1.4540691007621112,0.37606837606837606,0.3162393162393162,0.03418803418803419,0.15384615384615385,7.521803647837642,0.2564102564102564,0.02564102564102564,0.02564102564102564,216.6495726495727,76.76,586.65,146.8154550928687,0.0,0.0,0.0,0.0,35.0,0.09401709401709402,8.0,36.0,3.25
USER_006373,85.0,3423.1953961809063,40.27288701389301,19.417635039886804,47.59476000608511,198.77988433032647,0.035792044249078,1.1818065089216538,0.5411764705882353,0.15294117647058825,0.03529411764705882,0.10588235294117647,9.967470651861772,0.24705882352941178,0.0,0.011764705882352941,150.68647058823527,75.23,292.38,63.440874643168314,0.0,0.0,0.0,0.0,31.0,0.09411764705882353,6.0,34.0,2.5
USER_006374,112.0,3815.6754919623972,34.06853117823569,16.265,43.72256185146492,198.078408911606,0.88,1.2833709097325747,0.625,0.15178571428571427,0.026785714285714284,0.08035714285714286,17.116149656063563,0.3125,0.008928571428571428,0.026785714285714284,148.36491071428574,20.79,548.86,144.09009793985248,0.0,2.54,0.02267857142857143,0.03571428571428571,42.0,0.044642857142857144,6.0,79.0,1.4177215189873418
USER_006375,78.0,3599.4862979282375,46.1472602298492,22.245,50.98971785615847,186.27701157556552,2.2399999999999807,1.1049348889227675,0.358974358974359,0.21794871794871795,0.02564102564102564,0.23076923076923078,20.59398674477994,0.2564102564102564,0.01282051282051282,0.01282051282051282,150.25756410256412,75.78,262.06,58.55984383153493,0.0,0.0,0.0,0.0,24.0,0.07692307692307693,6.0,66.0,1.1818181818181819
USER_006376,93.0,2004.017516158258,21.548575442561916,9.31,34.14303098899539,161.2602150659996,1.7763568394002505e-15,1.5844681278353738,0.34408602150537637,0.27956989247311825,0.053763440860215055,0.16129032258064516,1.6861528288526568,0.2903225806451613,0.07526881720430108,0.07526881720430108,81.6568817204301,5.0,190.47,54.223271996811526,0.17204301075268819,1.25,0.013440860215053764,0.053763440860215055,31.0,0.0967741935483871,8.0,6.0,15.5
USER_006377,99.0,2912.5675695928485,29.419874440331803,14.43,40.91412992263423,187.7931915377619,0.5,1.3906969591462606,0.5757575757575758,0.15151515151515152,0.0707070707070707,0.09090909090909091,5.850745511522109,0.26262626262626265,0.26262626262626265,0.12121212121212122,96.679797979798,23.47,211.26,50.76368688424059,0.0,0.0,0.0,0.0,44.0,0.09090909090909091,6.0,23.0,4.304347826086956
USER_006378,106.0,3132.7177319009,29.553940866989624,11.560585599410889,41.26507267560035,184.61416551619467,1.2,1.3962629505593793,0.4811320754716981,0.1792452830188679,0.0660377358490566,0.16981132075471697,4.160517176034391,0.3113207547169811,0.0660377358490566,0.08490566037735849,164.39801886792452,66.54,498.35,91.60308382644072,0.0,0.0,0.0,0.0,32.0,0.0660377358490566,6.0,18.0,5.888888888888889
USER_006379,84.0,2827.6830263936845,33.66289317135339,16.08,42.95798347787794,197.4544537889049,3.552713678800501e-15,1.2761227402294266,0.40476190476190477,0.2619047619047619,0.07142857142857142,0.13095238095238096,4.059938399350736,0.2261904761904762,0.08333333333333333,0.15476190476190477,134.6629761904762,17.4,539.73,129.59161355228107,0.14285714285714285,0.0,0.0,0.0,33.0,0.07142857142857142,8.0,14.0,6.0
USER_006380,97.0,2760.1969522898553,28.45563868340057,13.24610313750589,41.374188279007136,185.8647267355169,0.4901595919853605,1.4539890929646406,0.4742268041237113,0.25773195876288657,0.010309278350515464,0.14432989690721648,5.061643836756366,0.41237113402061853,0.08247422680412371,0.030927835051546393,102.02319587628864,17.02,246.12,59.81241920138032,0.12371134020618557,0.51,0.005257731958762887,0.020618556701030927,30.0,0.10309278350515463,8.0,20.0,4.85
USER_006381,87.0,3150.2307005729995,36.20954828244827,20.48,42.61732063992132,190.68615975069065,1.29,1.1769636093631985,0.26436781609195403,0.3103448275862069,0.05747126436781609,0.19540229885057472,17.67902985112403,0.26436781609195403,0.034482758620689655,0.06896551724137931,147.83149425287357,38.56,428.26,90.39354509174244,0.0,0.0,0.0,0.0,27.0,0.09195402298850575,8.0,63.0,1.380952380952381
USER_006382,99.0,3854.8274837831636,38.93765135134509,21.01,47.82363009454215,195.5254027801209,7.105427357601002e-15,1.228210445027011,0.5050505050505051,0.20202020202020202,0.04040404040404041,0.12121212121212122,3.923998523336168,0.42424242424242425,0.0,0.0,121.76333333333335,49.24,244.76,57.96183647672925,0.0,0.0,0.0,0.0,34.0,0.09090909090909091,6.0,16.0,6.1875
USER_006383,100.0,3060.406916552204,30.60406916552204,15.365,40.77245301889517,198.8226914257989,1.455548681762323,1.3322559427760226,0.34,0.32,0.07,0.11,23.53754593145342,0.37,0.03,0.08,162.89739999999998,72.23,299.12,51.97258746413508,0.0,2.09,0.0209,0.07,34.0,0.09,8.0,97.0,1.0309278350515463
USER_006384,123.0,3935.0164564761494,31.992003711188207,18.15,38.258811199300816,197.1348302431388,1.65,1.1958866829563721,0.43902439024390244,0.22764227642276422,0.04878048780487805,0.08943089430894309,3.401963324184881,0.2032520325203252,0.016260162601626018,0.032520325203252036,123.86138211382114,21.03,260.79,55.186770782367574,0.0,0.0,0.0,0.0,38.0,0.06504065040650407,8.0,17.0,7.235294117647059
USER_006385,114.0,3435.355592067988,30.13469817603498,14.620000000000001,39.753896569830424,191.56058787004156,0.2850423131217354,1.3192067276600514,0.37719298245614036,0.24561403508771928,0.05263157894736842,0.18421052631578946,2.025709265526057,0.16666666666666666,0.02631578947368421,0.07894736842105263,162.9541228070175,93.89,301.58,56.1948020273,0.0,2.45,0.02149122807017544,0.07894736842105263,32.0,0.08771929824561403,6.0,9.0,12.666666666666666
USER_006386,107.0,4677.105276134116,43.711264262935664,21.21,51.607924922819564,192.31398062832292,1.0658141036401504e-14,1.1806550506611577,0.411214953271028,0.2336448598130841,0.07476635514018691,0.11214953271028037,3.4650386333778833,0.4672897196261682,0.1588785046728972,0.0,109.59457943925236,29.79,378.63,72.08762650322613,0.0,0.0,0.0,0.0,32.0,0.07476635514018691,6.0,15.0,7.133333333333334
USER_006387,119.0,3809.821190139999,32.01530411882352,15.1,42.912675198189554,190.13733640194235,0.82,1.3403800582034415,0.40336134453781514,0.2184873949579832,0.10084033613445378,0.10084033613445378,11.81146229451271,0.2773109243697479,0.058823529411764705,0.04201680672268908,125.87941176470586,40.15,241.63,49.23876570301221,0.0,0.0,0.0,0.0,38.0,0.07563025210084033,8.0,58.0,2.0517241379310347
USER_006388,104.0,3334.858574082972,32.06594782772088,15.61,42.408833751741355,197.6591086374865,0.69,1.3225504507020711,0.47115384615384615,0.25,0.0673076923076923,0.0673076923076923,2.3458199703425024,0.17307692307692307,0.0,0.019230769230769232,170.64,32.01,550.84,119.22152302103976,0.0,0.0,0.0,0.0,37.0,0.0673076923076923,8.0,10.0,10.4
USER_006389,101.0,2865.1359782602235,28.36768295307152,13.58,41.253103339319544,195.7615598975368,1.63,1.454228863441695,0.46534653465346537,0.22772277227722773,0.04950495049504951,0.1485148514851485,2.0809410649638886,0.43564356435643564,0.0297029702970297,0.039603960396039604,93.82207920792077,23.88,219.64,53.346632626939666,0.0,0.0,0.0,0.0,44.0,0.06930693069306931,6.0,8.0,12.625
USER_006390,103.0,3175.6305904898377,30.831364956212017,17.1,39.14779435996092,188.32835915513596,0.2864913685890116,1.2697392546700492,0.5436893203883495,0.13592233009708737,0.07766990291262135,0.02912621359223301,20.283049261168298,0.2524271844660194,0.019417475728155338,0.08737864077669903,104.07223300970874,5.0,393.78,73.2488333164405,0.009708737864077669,1.53,0.014854368932038835,0.04854368932038835,36.0,0.07766990291262135,8.0,86.0,1.197674418604651
USER_006391,100.0,3461.888464147337,34.61888464147337,19.785,38.65114657206189,173.13591444988552,7.105427357601002e-15,1.1164757897993591,0.47,0.26,0.06,0.07,14.641703460238496,0.22,0.0,0.06,140.0073,47.91,474.79,91.67909163016022,0.0,0.0,0.0,0.0,36.0,0.09,7.0,60.0,1.6666666666666667
USER_006392,117.0,3628.5771057252578,31.013479536113316,17.46,41.40870543544507,190.4810371898339,5.3290705182007506e-15,1.3351841217051168,0.28205128205128205,0.2222222222222222,0.10256410256410256,0.18803418803418803,22.172167136922894,0.358974358974359,0.2905982905982906,0.0,77.17196581196582,5.0,203.47,56.67581980362184,0.20512820512820512,0.0,0.0,0.0,36.0,0.10256410256410256,8.0,107.0,1.0934579439252337
USER_006393,96.0,2752.427017162798,28.67111476211248,12.719999999999992,37.92788369611247,179.90562276419163,0.8920099595851809,1.3228604472063419,0.5520833333333334,0.13541666666666666,0.10416666666666667,0.07291666666666667,2.002837259274854,0.19791666666666666,0.03125,0.15625,108.180625,43.98,307.06,66.74238626102448,0.0,0.0,0.0,0.0,39.0,0.07291666666666667,5.0,7.0,13.714285714285714
USER_006394,98.0,3992.931115496721,40.74419505608899,24.755000000000003,46.41529268419938,188.60368165554252,1.03,1.139187867628836,0.5510204081632653,0.11224489795918367,0.04081632653061224,0.10204081632653061,2.5399960892439863,0.46938775510204084,0.07142857142857142,0.01020408163265306,85.52438775510204,5.0,199.91,55.31803192275426,0.19387755102040816,0.0,0.0,0.0,30.0,0.09183673469387756,8.0,10.0,9.8
USER_006395,104.0,3569.698631732063,34.32402530511599,18.65,40.2034744758056,191.1872667082013,0.75,1.1712925310602564,0.5576923076923077,0.19230769230769232,0.019230769230769232,0.07692307692307693,22.95532863504855,0.2980769230769231,0.038461538461538464,0.07692307692307693,140.28903846153847,74.53,265.97,52.24671470173718,0.0,1.31,0.012596153846153847,0.038461538461538464,39.0,0.0673076923076923,6.0,98.0,1.0612244897959184
USER_006396,99.0,2415.814153041488,24.402163162035233,12.7,33.078005340476885,177.18848175137833,0.97949433551004,1.3555357826612473,0.40404040404040403,0.30303030303030304,0.04040404040404041,0.1414141414141414,9.110309523599774,0.37373737373737376,0.30303030303030304,0.020202020202020204,110.93373737373737,43.41,262.6,57.74729658105321,0.0,0.0,0.0,0.0,33.0,0.10101010101010101,6.0,37.0,2.675675675675676
USER_006397,114.0,2574.0783935808163,22.579635031410668,11.717941099877546,32.200740656753,196.75741917310404,0.2389645939236828,1.4260965959794458,0.47368421052631576,0.23684210526315788,0.017543859649122806,0.15789473684210525,3.7824831706415933,0.23684210526315788,0.017543859649122806,0.02631578947368421,180.50307017543858,89.33,409.51,87.23051597370772,0.0,0.8,0.007017543859649123,0.02631578947368421,36.0,0.07894736842105263,8.0,17.0,6.705882352941177
USER_006398,102.0,2591.3055055111236,25.404955936383566,11.69,34.25124623051295,168.1138146999871,0.1099764435010044,1.3482112039982017,0.5392156862745098,0.2647058823529412,0.00980392156862745,0.0392156862745098,13.585327264092408,0.39215686274509803,0.0196078431372549,0.06862745098039216,116.05480392156863,48.58,246.05,53.26007394562879,0.0,0.0,0.0,0.0,42.0,0.06862745098039216,8.0,57.0,1.7894736842105263
USER_006399,89.0,2957.873422198116,33.23453283368669,17.16,42.0035803376388,191.78411157772035,0.79,1.26385349082036,0.449438202247191,0.2247191011235955,0.056179775280898875,0.1348314606741573,20.5594662398327,0.19101123595505617,0.07865168539325842,0.15730337078651685,151.22943820224722,81.7,349.62,65.41173018864205,0.0,0.0,0.0,0.0,36.0,0.07865168539325842,6.0,75.0,1.1866666666666668
USER_006400,69.0,2055.7715873700613,29.793791121305237,11.34,42.079073786168316,188.50019405724748,1.21,1.412343720033601,0.5362318840579711,0.2028985507246377,0.028985507246376812,0.11594202898550725,12.691447783194443,0.391304347826087,0.057971014492753624,0.028985507246376812,145.64014492753628,69.12,257.62,55.24857236624399,0.0,0.0,0.0,0.0,32.0,0.08695652173913043,7.0,35.0,1.9714285714285715
USER_006401,89.0,2493.997602900675,28.022444976412075,12.51,41.11646383875857,191.7043663420278,1.3385320100134166,1.4672689650517077,0.38202247191011235,0.33707865168539325,0.0449438202247191,0.14606741573033707,9.066762622496844,0.2808988764044944,0.10112359550561797,0.0898876404494382,87.20640449438203,13.96,314.77,66.03822180524065,0.15730337078651685,0.0,0.0,0.0,32.0,0.10112359550561797,6.0,33.0,2.696969696969697
USER_006402,89.0,2918.0119032546495,32.78665059836685,16.78,42.54784318962892,174.95374812898504,7.105427357601002e-15,1.2977185047303457,0.449438202247191,0.21348314606741572,0.10112359550561797,0.11235955056179775,4.972377043623737,0.43820224719101125,0.12359550561797752,0.011235955056179775,90.51483146067416,11.55,385.24,76.90538103457745,0.1797752808988764,0.0,0.0,0.0,35.0,0.07865168539325842,6.0,18.0,4.944444444444445
USER_006403,80.0,2713.1274772587067,33.914093465733835,15.067103669913333,47.80631705372282,199.0912289889861,7.105427357601002e-15,1.4096298077973226,0.4875,0.125,0.0375,0.2375,18.29513524342124,0.3,0.0375,0.175,100.452125,21.26,220.35,58.50202499348726,0.0,0.0,0.0,0.0,34.0,0.075,6.0,60.0,1.3333333333333333
USER_006404,107.0,3852.7168749713414,36.0066997660873,12.33,48.99814146472823,194.4723330750655,0.0078366095059365,1.3608062328132844,0.411214953271028,0.2523364485981308,0.056074766355140186,0.102803738317757,26.540682493828612,0.35514018691588783,0.04672897196261682,0.09345794392523364,145.73084112149533,59.5,303.83,66.18230609348603,0.0,2.8600000000000003,0.026728971962616824,0.04672897196261682,38.0,0.07476635514018691,8.0,117.0,0.9145299145299145
USER_006405,104.0,2066.391387148874,19.869147953354556,10.76,26.861820524105436,186.47246651703728,1.1,1.3519362071875,0.46153846153846156,0.19230769230769232,0.04807692307692308,0.18269230769230768,9.574344395477347,0.3076923076923077,0.019230769230769232,0.009615384615384616,240.85096153846155,74.26,636.46,156.3915276770566,0.0,0.0,0.0,0.0,36.0,0.0673076923076923,8.0,41.0,2.5365853658536586
USER_006406,96.0,2618.150845105719,27.272404636517905,12.38452700953736,39.338705466367074,191.3690540190747,7.105427357601002e-15,1.4424362644463087,0.5,0.28125,0.020833333333333332,0.0625,8.79101356788304,0.23958333333333334,0.041666666666666664,0.020833333333333332,117.64468749999999,41.51,232.88,53.9817685783699,0.0,0.0,0.0,0.0,34.0,0.09375,8.0,34.0,2.823529411764706
USER_006407,99.0,3565.308333730723,36.01321549222953,25.40999999999999,37.37401002865028,187.3110543440696,0.405525650382522,1.0377859771148281,0.42424242424242425,0.1111111111111111,0.050505050505050504,0.15151515151515152,37.59520007279478,0.20202020202020202,0.06060606060606061,0.020202020202020204,102.85666666666665,5.0,305.95,57.27674306311741,0.04040404040404041,1.74,0.017575757575757574,0.06060606060606061,34.0,0.0707070707070707,8.0,153.0,0.6470588235294118
USER_006408,103.0,3222.285936149696,31.284329477181515,15.52,42.756848473380295,197.65196285091767,0.4628056453094658,1.3667177525593674,0.4563106796116505,0.24271844660194175,0.019417475728155338,0.11650485436893204,9.938340192110568,0.23300970873786409,0.0,0.019417475728155338,129.92029126213595,32.18,285.03,58.504836626879516,0.0,0.0,0.0,0.0,36.0,0.07766990291262135,8.0,42.0,2.4523809523809526
USER_006409,109.0,2995.1826343267435,27.478739764465537,13.12,38.35157725843871,198.84496001866765,0.8,1.395681810271136,0.44036697247706424,0.24770642201834864,0.027522935779816515,0.13761467889908258,2.7444496408127574,0.21100917431192662,0.0,0.009174311926605505,179.45568807339447,90.72,463.29,91.76472008637867,0.0,0.0,0.0,0.0,36.0,0.08256880733944955,8.0,12.0,9.083333333333334
USER_006410,98.0,2402.9707208685313,24.520109396617666,11.760000000000002,38.35392393052989,199.38245672727223,0.8424567272722285,1.5641824149373686,0.5510204081632653,0.22448979591836735,0.030612244897959183,0.11224489795918367,6.106761131718212,0.30612244897959184,0.11224489795918367,0.16326530612244897,162.0161224489796,59.65,467.23,97.1205091533794,0.0,0.0,0.0,0.0,32.0,0.061224489795918366,6.0,24.0,4.083333333333333
USER_006411,93.0,3499.443679244755,37.628426658545756,17.81,45.411036016923816,179.88253242790356,0.88,1.20682792371311,0.40860215053763443,0.27956989247311825,0.043010752688172046,0.12903225806451613,8.10009743366244,0.26881720430107525,0.021505376344086023,0.053763440860215055,119.82967741935485,34.79,335.21,73.18034534258518,0.0,0.0,0.0,0.0,35.0,0.11827956989247312,6.0,31.0,3.0
USER_006412,108.0,2690.1482755184884,24.908780328874894,13.131716062371996,33.9812249734644,187.97346231958284,0.64,1.364226771636526,0.39814814814814814,0.3333333333333333,0.009259259259259259,0.09259259259259259,8.53627293873572,0.3425925925925926,0.0,0.0,188.9081481481482,61.41,437.48,89.39362152022487,0.0,1.45,0.013425925925925926,0.037037037037037035,34.0,0.08333333333333333,8.0,38.0,2.8421052631578947
USER_006413,99.0,2934.3517639833417,29.63991680791254,15.18,39.96195778926535,192.90740802007275,0.5,1.3482479741170286,0.48484848484848486,0.2222222222222222,0.04040404040404041,0.08080808080808081,15.815987945748297,0.2828282828282828,0.1717171717171717,0.3434343434343434,163.24030303030304,57.39,489.25,88.33581454619575,0.0,0.0,0.0,0.0,35.0,0.0707070707070707,8.0,64.0,1.546875
USER_006414,122.0,3632.052370668158,29.770921071050473,14.295764470191429,40.663160225749095,197.99081998302032,0.1221352123733936,1.3658683965035379,0.36885245901639346,0.28688524590163933,0.02459016393442623,0.1557377049180328,10.378286037224518,0.32786885245901637,0.040983606557377046,0.00819672131147541,137.56377049180327,5.0,432.65,91.40277297751939,0.00819672131147541,0.0,0.0,0.0,30.0,0.10655737704918032,8.0,52.0,2.3461538461538463
USER_006415,99.0,3066.789145766702,30.977668139057595,14.015451906842245,41.547332087902554,189.7465391273251,1.85,1.3412026980661724,0.5252525252525253,0.20202020202020202,0.08080808080808081,0.0707070707070707,5.754887729878117,0.32323232323232326,0.0707070707070707,0.1111111111111111,161.5151515151515,77.59,359.93,73.35539759175296,0.0,0.0,0.0,0.0,34.0,0.0707070707070707,6.0,23.0,4.304347826086956
USER_006416,110.0,3580.460445163698,32.54964041057907,17.26558411953465,41.426716525546894,196.6476847846668,0.9299999999999996,1.2727242452756145,0.33636363636363636,0.2545454545454545,0.06363636363636363,0.13636363636363635,5.35951605988787,0.33636363636363636,0.14545454545454545,0.14545454545454545,118.3902727272727,11.26,366.64,69.19988598997729,0.01818181818181818,0.0,0.0,0.0,26.0,0.14545454545454545,8.0,24.0,4.583333333333333
USER_006417,107.0,3500.4878754180427,32.71483995717797,16.32,42.43775942506777,195.07723324650564,0.6967748230382824,1.297202110131567,0.5046728971962616,0.21495327102803738,0.028037383177570093,0.09345794392523364,16.310122723278305,0.205607476635514,0.04672897196261682,0.0,152.262523364486,86.7,281.77,54.52929014021,0.0,0.0,0.0,0.0,39.0,0.07476635514018691,8.0,72.0,1.4861111111111112
USER_006418,111.0,3989.492051977068,35.94136983763124,22.54,41.09130740991643,197.1519474098748,0.93,1.1432871811939989,0.3783783783783784,0.18018018018018017,0.036036036036036036,0.2072072072072072,14.590295195113637,0.26126126126126126,0.02702702702702703,0.04504504504504504,108.10162162162163,5.0,290.43,67.52015066953973,0.009009009009009009,0.0,0.0,0.0,44.0,0.08108108108108109,8.0,66.0,1.6818181818181819
USER_006419,97.0,2792.3683478118755,28.787302554761602,16.11,36.110246730453945,198.09200481106208,7.105427357601002e-15,1.2543810473997008,0.5257731958762887,0.24742268041237114,0.05154639175257732,0.061855670103092786,3.37101537974537,0.32989690721649484,0.020618556701030927,0.041237113402061855,146.46463917525773,62.53,377.49,65.54048880688588,0.0,0.0,0.0,0.0,35.0,0.061855670103092786,6.0,13.0,7.461538461538462
USER_006420,110.0,2514.8674015039337,22.862430922763032,9.8,37.6308397023196,190.92233779325025,0.5,1.6459684374530954,0.509090909090909,0.18181818181818182,0.02727272727272727,0.20909090909090908,4.941479105089195,0.3,0.03636363636363636,0.02727272727272727,157.53863636363633,35.08,438.85,111.645615085628,0.0,0.0,0.0,0.0,33.0,0.08181818181818182,6.0,22.0,5.0
USER_006421,106.0,3656.0130610369147,34.490689255065234,14.83,45.92298794462232,176.5713939695488,7.105427357601002e-15,1.3314604299442396,0.6320754716981132,0.0660377358490566,0.05660377358490566,0.1320754716981132,26.264168615941795,0.3113207547169811,0.03773584905660377,0.0,125.56641509433962,19.64,456.07,107.90133434179738,0.1320754716981132,0.0,0.0,0.0,42.0,0.0660377358490566,6.0,114.0,0.9298245614035088
USER_006422,115.0,3538.608775746602,30.770511093448714,20.79,37.432029833702046,182.9513246848141,0.8131164553874086,1.2164903507784641,0.3565217391304348,0.25217391304347825,0.043478260869565216,0.12173913043478261,3.0277164715838207,0.3652173913043478,0.0,0.008695652173913044,125.62034782608694,22.51,280.46,59.77685709149992,0.0,0.0,0.0,0.0,40.0,0.09565217391304348,8.0,14.0,8.214285714285714
USER_006423,106.0,3889.3489408655823,36.69197114024134,22.1,38.88092251641902,192.46914658089364,3.552713678800501e-15,1.059657502940118,0.4339622641509434,0.16037735849056603,0.05660377358490566,0.12264150943396226,5.452171559301588,0.2641509433962264,0.12264150943396226,0.16037735849056603,109.88000000000001,14.73,462.29,87.22338215344391,0.009433962264150943,1.6300000000000001,0.015377358490566038,0.05660377358490566,41.0,0.08490566037735849,8.0,23.0,4.608695652173913
USER_006424,118.0,3024.6761081734885,25.632848374351596,11.95,37.00739470669642,170.46699637731322,0.3809139881445631,1.4437488244079135,0.3898305084745763,0.2457627118644068,0.03389830508474576,0.2288135593220339,5.685085910830958,0.2711864406779661,0.1440677966101695,0.1440677966101695,117.15533898305083,40.11,287.86,57.921255677737314,0.0,2.38,0.020169491525423727,0.07627118644067797,35.0,0.1016949152542373,6.0,27.0,4.37037037037037
USER_006425,108.0,3589.18033504815,33.233151250445836,19.854999999999997,37.38036380795195,178.50296005177836,1.34,1.1247914326947999,0.35185185185185186,0.24074074074074073,0.046296296296296294,0.14814814814814814,1.6807436955685355,0.3425925925925926,0.0,0.009259259259259259,121.92851851851853,26.95,241.04,48.098309912888716,0.0,0.0,0.0,0.0,32.0,0.08333333333333333,8.0,7.0,15.428571428571429
USER_006426,99.0,2788.559163387818,28.167264276644627,12.38,37.54774046714561,181.3432664238624,3.552713678800501e-15,1.3330275918303847,0.48484848484848486,0.2222222222222222,0.030303030303030304,0.1414141414141414,13.46754759328231,0.26262626262626265,0.0,0.010101010101010102,111.72494949494951,29.99,331.34,65.51125599457866,0.0,0.0,0.0,0.0,43.0,0.06060606060606061,8.0,54.0,1.8333333333333333
USER_006427,97.0,3009.1023196799224,31.021673398762086,14.48,39.79942934711928,168.74582637313387,0.83,1.2829555915802875,0.3917525773195876,0.30927835051546393,0.041237113402061855,0.12371134020618557,29.55400070010127,0.35051546391752575,0.061855670103092786,0.14432989690721648,138.5317525773196,76.02,244.77,47.94905577820566,0.0,0.0,0.0,0.0,28.0,0.13402061855670103,6.0,118.0,0.8220338983050848
USER_006428,110.0,4149.80435112225,37.725494101111366,20.155,45.0027313229905,199.41643383841384,0.87,1.1928997192820001,0.41818181818181815,0.20909090909090908,0.06363636363636363,0.1,5.548387739554027,0.38181818181818183,0.03636363636363636,0.05454545454545454,154.22136363636363,36.48,465.78,90.78917285281186,0.0,0.0,0.0,0.0,33.0,0.06363636363636363,8.0,25.0,4.4
USER_006429,118.0,3755.695588546015,31.827928716491655,15.4,44.73926666303694,192.3425987965972,1.12,1.4056606404253782,0.5423728813559322,0.211864406779661,0.01694915254237288,0.11016949152542373,15.813604802248335,0.423728813559322,0.0,0.00847457627118644,109.56254237288137,28.72,289.3,66.17281433930145,0.0,2.37,0.020084745762711867,0.025423728813559324,39.0,0.07627118644067797,6.0,77.0,1.5324675324675325
USER_006430,103.0,2845.7194399272817,27.6283440769639,11.11,40.538672359346094,189.09922468557644,0.88,1.4672856341450675,0.30097087378640774,0.33980582524271846,0.038834951456310676,0.21359223300970873,4.941637423041939,0.3106796116504854,0.019417475728155338,0.07766990291262135,153.9685436893204,79.73,268.83,52.183301652806314,0.0,0.0,0.0,0.0,30.0,0.0970873786407767,6.0,21.0,4.904761904761905
USER_006431,118.0,3746.0959493948662,31.746575842329374,15.845,41.43960074285211,198.8211114126293,1.06,1.30532505139022,0.5423728813559322,0.2288135593220339,0.00847457627118644,0.09322033898305085,11.941431897371796,0.2627118644067797,0.1694915254237288,0.0423728813559322,157.768813559322,50.14,558.51,113.7668580326209,0.0,0.0,0.0,0.0,45.0,0.07627118644067797,8.0,58.0,2.0344827586206895
USER_006432,113.0,3935.4604445017458,34.82708357966147,18.200000000000003,42.097858095892875,199.6016544273233,0.6468723381311321,1.2087678257526402,0.45132743362831856,0.2920353982300885,0.017699115044247787,0.035398230088495575,12.284300793306052,0.26548672566371684,0.02654867256637168,0.035398230088495575,165.54929203539822,22.21,339.58,59.557488144960985,0.0,0.0,0.0,0.0,36.0,0.07964601769911504,7.0,57.0,1.9824561403508771
USER_006433,111.0,4130.232350382512,37.2093004538965,19.33,43.96392769382798,193.57831923873772,1.4210854715202004e-14,1.1815306162044266,0.44144144144144143,0.25225225225225223,0.06306306306306306,0.02702702702702703,7.057872919775251,0.1981981981981982,0.15315315315315314,0.05405405405405406,115.60531531531532,16.96,247.93,59.57554404924313,0.009009009009009009,0.0,0.0,0.0,40.0,0.07207207207207207,7.0,32.0,3.46875
USER_006434,111.0,3132.842277612128,28.223804302811963,11.77,39.734265922993664,187.28617198763675,1.16,1.4078281402707609,0.4954954954954955,0.2702702702702703,0.02702702702702703,0.09009009009009009,2.266122994575758,0.32432432432432434,0.009009009009009009,0.02702702702702703,168.93873873873872,99.68,287.22,53.25776023893124,0.0,1.83,0.016486486486486488,0.04504504504504504,32.0,0.08108108108108109,6.0,10.0,11.1
USER_006435,118.0,3366.784473730579,28.532071811276094,14.705,38.41239478971438,189.97154380922137,1.7015438092213628,1.3462883117563689,0.4406779661016949,0.2627118644067797,0.03389830508474576,0.11016949152542373,17.013199518995727,0.2627118644067797,0.00847457627118644,0.06779661016949153,142.53271186440676,74.31,264.28,51.98552883223898,0.0,0.0,0.0,0.0,28.0,0.07627118644067797,8.0,82.0,1.4390243902439024
USER_006436,106.0,3250.906299881003,30.668927357367956,12.979331911288384,45.552586510909,194.10203639910029,0.7189935155814737,1.485300936029162,0.4811320754716981,0.3018867924528302,0.04716981132075472,0.03773584905660377,5.973149021362433,0.4056603773584906,0.009433962264150943,0.009433962264150943,156.43433962264152,79.56,273.66,59.93887500761752,0.0,1.4300000000000002,0.01349056603773585,0.02830188679245283,27.0,0.09433962264150944,8.0,26.0,4.076923076923077
USER_006437,90.0,3632.9743217226487,40.36638135247387,17.875,48.73753818482358,191.6779433324212,1.55,1.2073794219812244,0.45555555555555555,0.2111111111111111,0.044444444444444446,0.13333333333333333,6.423732607768415,0.4111111111111111,0.15555555555555556,0.05555555555555555,113.5218888888889,33.85,225.52,60.791921696743735,0.0,0.0,0.0,0.0,30.0,0.12222222222222222,6.0,23.0,3.9130434782608696
