user_id,credit_archetype,loans_taken,credit_risk_label,final_credit_limit,gen_txn_count
USER_004348,responsible_borrower,4,0,122.0703125,111
USER_004349,non_borrower,0,-1,0.0,110
USER_004350,occasional_borrower,2,1,62.5,97
USER_004351,responsible_borrower,4,1,78.125,112
USER_004352,responsible_borrower,3,0,97.65625,102
USER_004353,responsible_borrower,4,1,78.125,130
USER_004354,non_borrower,0,-1,0.0,96
USER_004355,responsible_borrower,3,0,97.65625,101
USER_004356,occasional_borrower,1,0,62.5,111
USER_004357,responsible_borrower,2,0,78.125,94
USER_004358,responsible_borrower,3,0,97.65625,117
USER_004359,responsible_borrower,3,0,97.65625,120
USER_004360,responsible_borrower,4,0,122.0703125,84
USER_004361,risky_borrower,3,2,50.0,116
USER_004362,risky_borrower,3,2,50.0,116
USER_004363,responsible_borrower,2,0,78.125,96
USER_004364,occasional_borrower,2,0,78.125,108
USER_004365,occasional_borrower,1,1,50.0,113
USER_004366,occasional_borrower,2,0,78.125,111
USER_004367,responsible_borrower,4,0,122.0703125,103
USER_004368,occasional_borrower,1,0,62.5,104
USER_004369,responsible_borrower,4,0,122.0703125,94
USER_004370,non_borrower,0,-1,0.0,111
USER_004371,occasional_borrower,2,0,78.125,88
USER_004372,non_borrower,0,-1,0.0,96
USER_004373,responsible_borrower,4,1,97.65625,87
USER_004374,non_borrower,0,-1,0.0,87
USER_004375,non_borrower,0,-1,0.0,103
USER_004376,responsible_borrower,3,0,97.65625,108
USER_004377,non_borrower,0,-1,0.0,95
USER_004378,responsible_borrower,2,0,78.125,108
USER_004379,non_borrower,0,-1,0.0,101
USER_004380,occasional_borrower,2,0,78.125,114
USER_004381,non_borrower,0,-1,0.0,78
USER_004382,occasional_borrower,1,0,62.5,121
USER_004383,defaulter,1,2,50.0,98
USER_004384,non_borrower,0,-1,0.0,98
USER_004385,occasional_borrower,2,1,50.0,101
USER_004386,occasional_borrower,1,1,50.0,108
USER_004387,responsible_borrower,2,0,78.125,103
USER_004388,responsible_borrower,4,1,97.65625,106
USER_004389,non_borrower,0,-1,0.0,100
USER_004390,responsible_borrower,4,1,97.65625,110
USER_004391,non_borrower,0,-1,0.0,92
USER_004392,non_borrower,0,-1,0.0,113
USER_004393,non_borrower,0,-1,0.0,92
USER_004394,responsible_borrower,2,0,78.125,111
USER_004395,occasional_borrower,1,0,62.5,107
USER_004396,non_borrower,0,-1,0.0,94
USER_004397,non_borrower,0,-1,0.0,85
USER_004398,responsible_borrower,3,1,78.125,122
USER_004399,risky_borrower,3,2,50.0,124
USER_004400,non_borrower,0,-1,0.0,99
USER_004401,non_borrower,0,-1,0.0,102
USER_004402,responsible_borrower,3,0,97.65625,93
USER_004403,non_borrower,0,-1,0.0,116
USER_004404,responsible_borrower,3,0,97.65625,115
USER_004405,occasional_borrower,1,1,50.0,97
USER_004406,non_borrower,0,-1,0.0,104
USER_004407,responsible_borrower,3,0,97.65625,124
USER_004408,non_borrower,0,-1,0.0,102
USER_004409,responsible_borrower,3,0,97.65625,106
USER_004410,occasional_borrower,1,0,62.5,114
USER_004411,responsible_borrower,2,0,78.125,101
USER_004412,non_borrower,0,-1,0.0,113
USER_004413,non_borrower,0,-1,0.0,100
USER_004414,risky_borrower,5,1,50.0,105
USER_004415,non_borrower,0,-1,0.0,88
USER_004416,responsible_borrower,3,0,97.65625,105
USER_004417,responsible_borrower,3,0,97.65625,117
USER_004418,non_borrower,0,-1,0.0,93
USER_004419,occasional_borrower,2,1,50.0,103
USER_004420,responsible_borrower,2,0,78.125,109
USER_004421,responsible_borrower,3,1,78.125,101
USER_004422,occasional_borrower,1,0,62.5,97
USER_004423,responsible_borrower,4,0,122.0703125,95
USER_004424,occasional_borrower,2,1,62.5,81
USER_004425,non_borrower,0,-1,0.0,100
USER_004426,responsible_borrower,3,1,78.125,98
USER_004427,non_borrower,0,-1,0.0,109
USER_004428,responsible_borrower,2,0,78.125,106
USER_004429,responsible_borrower,4,0,122.0703125,105
USER_004430,responsible_borrower,4,1,97.65625,105
USER_004431,responsible_borrower,2,0,78.125,116
USER_004432,non_borrower,0,-1,0.0,88
USER_004433,non_borrower,0,-1,0.0,103
USER_004434,responsible_borrower,4,1,97.65625,102
USER_004435,non_borrower,0,-1,0.0,103
USER_004436,responsible_borrower,3,0,97.65625,104
USER_004437,occasional_borrower,1,2,50.0,110
USER_004438,responsible_borrower,2,1,62.5,112
USER_004439,occasional_borrower,1,2,50.0,108
USER_004440,non_borrower,0,-1,0.0,118
USER_004441,responsible_borrower,3,0,97.65625,100
USER_004442,responsible_borrower,2,0,78.125,101
USER_004443,non_borrower,0,-1,0.0,122
USER_004444,responsible_borrower,3,0,97.65625,112
USER_004445,responsible_borrower,4,0,122.0703125,108
USER_004446,responsible_borrower,2,1,62.5,102
USER_004447,non_borrower,0,-1,0.0,98
USER_004448,responsible_borrower,3,0,97.65625,100
USER_004449,non_borrower,0,-1,0.0,91
USER_004450,non_borrower,0,-1,0.0,96
USER_004451,non_borrower,0,-1,0.0,98
USER_004452,non_borrower,0,-1,0.0,93
USER_004453,non_borrower,0,-1,0.0,113
USER_004454,responsible_borrower,3,1,78.125,101
USER_004455,non_borrower,0,-1,0.0,95
USER_004456,responsible_borrower,3,0,97.65625,119
USER_004457,responsible_borrower,2,1,62.5,117
USER_004458,responsible_borrower,2,1,62.5,93
USER_004459,occasional_borrower,1,1,50.0,88
USER_004460,risky_borrower,4,1,50.0,105
USER_004461,non_borrower,0,-1,0.0,94
USER_004462,occasional_borrower,2,0,78.125,92
USER_004463,risky_borrower,6,1,50.0,120
USER_004464,non_borrower,0,-1,0.0,107
USER_004465,risky_borrower,3,2,50.0,84
USER_004466,responsible_borrower,4,0,122.0703125,99
USER_004467,non_borrower,0,-1,0.0,96
USER_004468,responsible_borrower,4,0,122.0703125,104
USER_004469,responsible_borrower,4,0,122.0703125,85
USER_004470,occasional_borrower,2,2,50.0,104
USER_004471,non_borrower,0,-1,0.0,110
USER_004472,occasional_borrower,2,1,62.5,104
USER_004473,risky_borrower,4,2,50.0,121
USER_004474,responsible_borrower,3,0,97.65625,98
USER_004475,non_borrower,0,-1,0.0,97
USER_004476,non_borrower,0,-1,0.0,100
USER_004477,non_borrower,0,-1,0.0,119
USER_004478,non_borrower,0,-1,0.0,98
USER_004479,non_borrower,0,-1,0.0,116
USER_004480,non_borrower,0,-1,0.0,102
USER_004481,responsible_borrower,2,0,78.125,111
USER_004482,responsible_borrower,2,0,78.125,109
USER_004483,risky_borrower,1,2,50.0,86
USER_004484,responsible_borrower,2,0,78.125,103
USER_004485,risky_borrower,2,2,50.0,99
USER_004486,responsible_borrower,2,0,78.125,99
USER_004487,non_borrower,0,-1,0.0,97
USER_004488,occasional_borrower,1,1,50.0,136
USER_004489,non_borrower,0,-1,0.0,95
USER_004490,occasional_borrower,2,1,62.5,100
USER_004491,occasional_borrower,1,1,50.0,99
USER_004492,responsible_borrower,2,0,78.125,101
USER_004493,responsible_borrower,2,0,78.125,88
USER_004494,risky_borrower,4,1,50.0,128
USER_004495,non_borrower,0,-1,0.0,119
USER_004496,occasional_borrower,2,1,50.0,88
USER_004497,responsible_borrower,2,0,78.125,108
USER_004498,non_borrower,0,-1,0.0,96
USER_004499,non_borrower,0,-1,0.0,94
USER_004500,occasional_borrower,1,1,50.0,102
USER_004501,responsible_borrower,4,0,122.0703125,109
USER_004502,non_borrower,0,-1,0.0,101
USER_004503,non_borrower,0,-1,0.0,92
USER_004504,occasional_borrower,2,0,78.125,106
USER_004505,responsible_borrower,3,0,97.65625,115
USER_004506,non_borrower,0,-1,0.0,94
USER_004507,non_borrower,0,-1,0.0,125
USER_004508,risky_borrower,1,2,50.0,103
USER_004509,risky_borrower,5,1,50.0,120
USER_004510,responsible_borrower,3,0,97.65625,100
USER_004511,responsible_borrower,4,1,97.65625,121
USER_004512,risky_borrower,2,2,50.0,105
USER_004513,non_borrower,0,-1,0.0,87
USER_004514,responsible_borrower,3,1,78.125,96
USER_004515,responsible_borrower,2,0,78.125,104
USER_004516,responsible_borrower,2,0,78.125,84
USER_004517,responsible_borrower,3,0,97.65625,122
USER_004518,responsible_borrower,4,1,97.65625,109
USER_004519,occasional_borrower,2,0,78.125,113
USER_004520,responsible_borrower,2,0,78.125,107
USER_004521,responsible_borrower,2,0,78.125,108
USER_004522,responsible_borrower,2,0,78.125,108
USER_004523,risky_borrower,1,2,50.0,104
USER_004524,responsible_borrower,3,0,97.65625,103
USER_004525,responsible_borrower,2,0,78.125,106
USER_004526,responsible_borrower,3,1,78.125,111
USER_004527,non_borrower,0,-1,0.0,90
USER_004528,occasional_borrower,1,1,50.0,109
USER_004529,non_borrower,0,-1,0.0,104
USER_004530,occasional_borrower,2,1,62.5,90
USER_004531,risky_borrower,2,2,50.0,98
USER_004532,occasional_borrower,2,1,50.0,124
USER_004533,responsible_borrower,2,0,78.125,95
USER_004534,responsible_borrower,2,0,78.125,90
USER_004535,responsible_borrower,4,1,97.65625,98
USER_004536,occasional_borrower,2,1,50.0,98
USER_004537,non_borrower,0,-1,0.0,97
USER_004538,responsible_borrower,4,0,122.0703125,96
USER_004539,risky_borrower,1,2,50.0,97
USER_004540,non_borrower,0,-1,0.0,112
USER_004541,responsible_borrower,2,1,62.5,104
USER_004542,responsible_borrower,2,0,78.125,114
USER_004543,responsible_borrower,2,1,62.5,107
USER_004544,responsible_borrower,4,0,122.0703125,97
USER_004545,responsible_borrower,2,0,78.125,110
USER_004546,risky_borrower,4,2,50.0,104
USER_004547,responsible_borrower,3,0,97.65625,122
USER_004548,occasional_borrower,1,1,50.0,99
USER_004549,responsible_borrower,3,0,97.65625,108
USER_004550,non_borrower,0,-1,0.0,104
USER_004551,responsible_borrower,3,0,97.65625,102
USER_004552,responsible_borrower,2,0,78.125,116
USER_004553,non_borrower,0,-1,0.0,98
USER_004554,non_borrower,0,-1,0.0,108
USER_004555,occasional_borrower,1,1,50.0,102
USER_004556,non_borrower,0,-1,0.0,105
USER_004557,responsible_borrower,2,0,78.125,108
USER_004558,occasional_borrower,2,1,62.5,98
USER_004559,responsible_borrower,4,0,122.0703125,117
USER_004560,responsible_borrower,2,0,78.125,117
USER_004561,risky_borrower,5,1,50.0,107
USER_004562,responsible_borrower,2,0,78.125,84
USER_004563,responsible_borrower,4,0,122.0703125,111
USER_004564,responsible_borrower,2,0,78.125,111
USER_004565,occasional_borrower,2,1,62.5,106
USER_004566,responsible_borrower,2,0,78.125,131
USER_004567,non_borrower,0,-1,0.0,97
USER_004568,risky_borrower,1,2,50.0,99
USER_004569,defaulter,1,2,50.0,94
USER_004570,non_borrower,0,-1,0.0,104
USER_004571,responsible_borrower,4,0,122.0703125,120
USER_004572,responsible_borrower,2,1,62.5,99
USER_004573,non_borrower,0,-1,0.0,97
USER_004574,non_borrower,0,-1,0.0,100
USER_004575,non_borrower,0,-1,0.0,102
USER_004576,non_borrower,0,-1,0.0,98
USER_004577,responsible_borrower,2,0,78.125,109
USER_004578,occasional_borrower,2,1,62.5,120
USER_004579,risky_borrower,5,1,50.0,119
USER_004580,responsible_borrower,4,0,122.0703125,104
USER_004581,responsible_borrower,3,1,78.125,114
USER_004582,occasional_borrower,1,0,62.5,111
USER_004583,responsible_borrower,4,0,122.0703125,129
USER_004584,responsible_borrower,4,0,122.0703125,92
USER_004585,non_borrower,0,-1,0.0,86
USER_004586,responsible_borrower,3,0,97.65625,105
USER_004587,responsible_borrower,3,0,97.65625,94
USER_004588,responsible_borrower,3,1,78.125,102
USER_004589,responsible_borrower,4,0,122.0703125,99
USER_004590,responsible_borrower,2,0,78.125,93
USER_004591,risky_borrower,4,1,50.0,109
USER_004592,responsible_borrower,3,0,97.65625,96
USER_004593,non_borrower,0,-1,0.0,106
USER_004594,non_borrower,0,-1,0.0,100
USER_004595,non_borrower,0,-1,0.0,99
USER_004596,non_borrower,0,-1,0.0,100
USER_004597,occasional_borrower,1,0,62.5,125
USER_004598,responsible_borrower,2,0,78.125,88
USER_004599,non_borrower,0,-1,0.0,97
USER_004600,responsible_borrower,3,0,97.65625,80
USER_004601,responsible_borrower,4,0,122.0703125,116
USER_004602,non_borrower,0,-1,0.0,103
USER_004603,responsible_borrower,4,1,97.65625,105
USER_004604,occasional_borrower,1,0,62.5,105
USER_004605,responsible_borrower,4,1,78.125,92
USER_004606,responsible_borrower,4,1,97.65625,94
USER_004607,responsible_borrower,4,1,97.65625,103
USER_004608,risky_borrower,5,1,50.0,117
USER_004609,non_borrower,0,-1,0.0,105
USER_004610,non_borrower,0,-1,0.0,89
USER_004611,responsible_borrower,3,0,97.65625,109
USER_004612,responsible_borrower,2,0,78.125,112
USER_004613,responsible_borrower,3,0,97.65625,111
USER_004614,non_borrower,0,-1,0.0,117
USER_004615,responsible_borrower,3,0,97.65625,102
USER_004616,occasional_borrower,2,0,78.125,91
USER_004617,occasional_borrower,2,1,62.5,93
USER_004618,non_borrower,0,-1,0.0,108
USER_004619,responsible_borrower,4,1,97.65625,100
USER_004620,occasional_borrower,2,0,78.125,88
USER_004621,responsible_borrower,4,0,122.0703125,98
USER_004622,non_borrower,0,-1,0.0,73
USER_004623,risky_borrower,6,1,50.0,108
USER_004624,non_borrower,0,-1,0.0,109
USER_004625,responsible_borrower,2,1,62.5,121
USER_004626,non_borrower,0,-1,0.0,99
USER_004627,risky_borrower,5,1,50.0,113
USER_004628,non_borrower,0,-1,0.0,103
USER_004629,non_borrower,0,-1,0.0,85
USER_004630,non_borrower,0,-1,0.0,100
USER_004631,non_borrower,0,-1,0.0,89
USER_004632,responsible_borrower,3,0,97.65625,101
USER_004633,responsible_borrower,4,1,97.65625,90
USER_004634,responsible_borrower,3,0,97.65625,101
USER_004635,non_borrower,0,-1,0.0,101
USER_004636,risky_borrower,4,1,50.0,102
USER_004637,non_borrower,0,-1,0.0,86
USER_004638,non_borrower,0,-1,0.0,89
USER_004639,responsible_borrower,4,1,97.65625,123
USER_004640,occasional_borrower,1,2,50.0,97
USER_004641,responsible_borrower,2,0,78.125,103
USER_004642,risky_borrower,1,2,50.0,98
USER_004643,non_borrower,0,-1,0.0,120
USER_004644,responsible_borrower,3,0,97.65625,93
USER_004645,defaulter,1,2,50.0,115
USER_004646,responsible_borrower,3,1,78.125,110
USER_004647,non_borrower,0,-1,0.0,96
USER_004648,non_borrower,0,-1,0.0,86
USER_004649,non_borrower,0,-1,0.0,94
USER_004650,non_borrower,0,-1,0.0,111
USER_004651,responsible_borrower,3,1,78.125,109
USER_004652,responsible_borrower,2,0,78.125,105
USER_004653,responsible_borrower,4,0,122.0703125,108
USER_004654,non_borrower,0,-1,0.0,87
USER_004655,non_borrower,0,-1,0.0,98
USER_004656,non_borrower,0,-1,0.0,95
USER_004657,non_borrower,0,-1,0.0,80
USER_004658,occasional_borrower,2,1,50.0,112
USER_004659,responsible_borrower,2,0,78.125,106
USER_004660,non_borrower,0,-1,0.0,78
USER_004661,occasional_borrower,1,0,62.5,100
USER_004662,defaulter,1,2,50.0,100
USER_004663,non_borrower,0,-1,0.0,104
USER_004664,responsible_borrower,2,0,78.125,91
USER_004665,responsible_borrower,3,0,97.65625,93
USER_004666,non_borrower,0,-1,0.0,107
USER_004667,non_borrower,0,-1,0.0,117
USER_004668,non_borrower,0,-1,0.0,99
USER_004669,responsible_borrower,3,0,97.65625,102
USER_004670,risky_borrower,6,1,50.0,97
USER_004671,responsible_borrower,4,0,122.0703125,122
USER_004672,responsible_borrower,2,0,78.125,96
USER_004673,non_borrower,0,-1,0.0,87
USER_004674,responsible_borrower,4,0,122.0703125,113
USER_004675,responsible_borrower,4,0,122.0703125,100
USER_004676,responsible_borrower,3,0,97.65625,98
USER_004677,risky_borrower,4,1,50.0,110
USER_004678,responsible_borrower,2,0,78.125,102
USER_004679,occasional_borrower,1,1,50.0,95
USER_004680,non_borrower,0,-1,0.0,113
USER_004681,occasional_borrower,1,0,62.5,119
USER_004682,non_borrower,0,-1,0.0,89
USER_004683,occasional_borrower,2,1,62.5,94
USER_004684,non_borrower,0,-1,0.0,92
USER_004685,risky_borrower,6,1,50.0,120
USER_004686,responsible_borrower,3,1,78.125,106
USER_004687,non_borrower,0,-1,0.0,105
USER_004688,risky_borrower,6,1,50.0,101
USER_004689,responsible_borrower,4,0,122.0703125,122
USER_004690,non_borrower,0,-1,0.0,104
USER_004691,non_borrower,0,-1,0.0,102
USER_004692,risky_borrower,5,1,50.0,116
USER_004693,risky_borrower,2,2,50.0,105
USER_004694,non_borrower,0,-1,0.0,100
USER_004695,responsible_borrower,2,0,78.125,107
USER_004696,occasional_borrower,1,0,62.5,97
USER_004697,occasional_borrower,2,1,62.5,100
USER_004698,non_borrower,0,-1,0.0,101
USER_004699,non_borrower,0,-1,0.0,83
USER_004700,non_borrower,0,-1,0.0,115
USER_004701,non_borrower,0,-1,0.0,90
USER_004702,occasional_borrower,1,1,50.0,84
USER_004703,non_borrower,0,-1,0.0,104
USER_004704,responsible_borrower,4,0,122.0703125,103
USER_004705,occasional_borrower,1,0,62.5,107
USER_004706,non_borrower,0,-1,0.0,99
USER_004707,responsible_borrower,2,0,78.125,105
USER_004708,non_borrower,0,-1,0.0,87
USER_004709,responsible_borrower,2,0,78.125,114
USER_004710,responsible_borrower,2,0,78.125,112
USER_004711,responsible_borrower,3,1,62.5,118
USER_004712,responsible_borrower,2,0,78.125,100
USER_004713,risky_borrower,4,1,50.0,82
USER_004714,occasional_borrower,2,0,78.125,102
USER_004715,risky_borrower,5,1,50.0,92
USER_004716,responsible_borrower,4,1,97.65625,109
USER_004717,non_borrower,0,-1,0.0,100
USER_004718,risky_borrower,4,1,50.0,118
USER_004719,responsible_borrower,4,0,122.0703125,109
USER_004720,responsible_borrower,2,0,78.125,124
USER_004721,occasional_borrower,1,1,50.0,89
USER_004722,non_borrower,0,-1,0.0,103
USER_004723,responsible_borrower,4,0,122.0703125,120
USER_004724,responsible_borrower,3,0,97.65625,107
USER_004725,responsible_borrower,3,0,97.65625,117
USER_004726,non_borrower,0,-1,0.0,100
USER_004727,non_borrower,0,-1,0.0,87
USER_004728,occasional_borrower,2,1,50.0,105
USER_004729,responsible_borrower,2,0,78.125,86
USER_004730,responsible_borrower,2,0,78.125,90
USER_004731,responsible_borrower,2,0,78.125,85
USER_004732,non_borrower,0,-1,0.0,113
USER_004733,non_borrower,0,-1,0.0,85
USER_004734,non_borrower,0,-1,0.0,90
USER_004735,non_borrower,0,-1,0.0,90
USER_004736,occasional_borrower,1,1,50.0,108
USER_004737,non_borrower,0,-1,0.0,113
USER_004738,non_borrower,0,-1,0.0,117
USER_004739,responsible_borrower,2,0,78.125,122
USER_004740,responsible_borrower,3,0,97.65625,113
USER_004741,non_borrower,0,-1,0.0,100
USER_004742,non_borrower,0,-1,0.0,100
USER_004743,responsible_borrower,4,0,122.0703125,116
USER_004744,responsible_borrower,2,0,78.125,94
USER_004745,occasional_borrower,2,0,78.125,95
USER_004746,non_borrower,0,-1,0.0,105
USER_004747,responsible_borrower,4,1,97.65625,114
USER_004748,non_borrower,0,-1,0.0,109
USER_004749,non_borrower,0,-1,0.0,106
USER_004750,risky_borrower,4,2,50.0,98
USER_004751,non_borrower,0,-1,0.0,105
USER_004752,responsible_borrower,4,0,122.0703125,114
USER_004753,non_borrower,0,-1,0.0,119
USER_004754,responsible_borrower,4,0,122.0703125,112
USER_004755,non_borrower,0,-1,0.0,94
USER_004756,defaulter,1,2,50.0,95
USER_004757,non_borrower,0,-1,0.0,101
USER_004758,risky_borrower,4,2,50.0,101
USER_004759,risky_borrower,6,1,50.0,124
USER_004760,defaulter,1,2,50.0,103
USER_004761,non_borrower,0,-1,0.0,99
USER_004762,risky_borrower,4,1,50.0,99
USER_004763,responsible_borrower,4,1,97.65625,102
USER_004764,non_borrower,0,-1,0.0,104
USER_004765,occasional_borrower,2,0,78.125,120
USER_004766,non_borrower,0,-1,0.0,104
USER_004767,responsible_borrower,3,0,97.65625,97
USER_004768,responsible_borrower,3,0,97.65625,115
USER_004769,responsible_borrower,2,0,78.125,95
USER_004770,responsible_borrower,4,0,122.0703125,102
USER_004771,occasional_borrower,1,0,62.5,88
USER_004772,responsible_borrower,3,0,97.65625,110
USER_004773,responsible_borrower,2,1,62.5,125
USER_004774,non_borrower,0,-1,0.0,112
USER_004775,responsible_borrower,4,0,122.0703125,113
USER_004776,non_borrower,0,-1,0.0,111
USER_004777,non_borrower,0,-1,0.0,101
USER_004778,non_borrower,0,-1,0.0,102
USER_004779,occasional_borrower,2,1,50.0,107
USER_004780,non_borrower,0,-1,0.0,99
USER_004781,non_borrower,0,-1,0.0,109
USER_004782,risky_borrower,2,2,50.0,92
USER_004783,responsible_borrower,3,0,97.65625,93
USER_004784,responsible_borrower,3,0,97.65625,108
USER_004785,non_borrower,0,-1,0.0,118
USER_004786,non_borrower,0,-1,0.0,97
USER_004787,non_borrower,0,-1,0.0,103
USER_004788,responsible_borrower,4,1,97.65625,109
USER_004789,occasional_borrower,2,1,50.0,136
USER_004790,responsible_borrower,2,1,62.5,100
USER_004791,non_borrower,0,-1,0.0,101
USER_004792,defaulter,1,2,50.0,97
USER_004793,non_borrower,0,-1,0.0,97
USER_004794,risky_borrower,5,1,50.0,104
USER_004795,occasional_borrower,2,1,62.5,125
USER_004796,occasional_borrower,1,0,62.5,108
USER_004797,responsible_borrower,4,0,122.0703125,91
USER_004798,responsible_borrower,2,1,62.5,118
USER_004799,non_borrower,0,-1,0.0,123
USER_004800,occasional_borrower,2,1,50.0,111
USER_004801,responsible_borrower,2,0,78.125,111
USER_004802,occasional_borrower,2,0,78.125,127
USER_004803,non_borrower,0,-1,0.0,78
USER_004804,responsible_borrower,4,0,122.0703125,107
USER_004805,responsible_borrower,3,0,97.65625,111
USER_004806,non_borrower,0,-1,0.0,101
USER_004807,responsible_borrower,2,0,78.125,111
USER_004808,occasional_borrower,1,1,50.0,102
USER_004809,responsible_borrower,3,1,78.125,110
USER_004810,occasional_borrower,2,0,78.125,103
USER_004811,responsible_borrower,4,0,122.0703125,112
USER_004812,responsible_borrower,4,1,78.125,99
USER_004813,non_borrower,0,-1,0.0,102
USER_004814,occasional_borrower,2,0,78.125,122
USER_004815,non_borrower,0,-1,0.0,99
USER_004816,defaulter,1,2,50.0,96
USER_004817,responsible_borrower,2,0,78.125,109
USER_004818,defaulter,1,2,50.0,106
USER_004819,responsible_borrower,3,0,97.65625,81
USER_004820,non_borrower,0,-1,0.0,108
USER_004821,responsible_borrower,4,1,97.65625,111
USER_004822,responsible_borrower,4,1,97.65625,101
USER_004823,responsible_borrower,2,0,78.125,108
USER_004824,non_borrower,0,-1,0.0,92
USER_004825,occasional_borrower,2,0,78.125,104
USER_004826,responsible_borrower,3,0,97.65625,120
USER_004827,responsible_borrower,3,0,97.65625,99
USER_004828,occasional_borrower,1,1,50.0,97
USER_004829,non_borrower,0,-1,0.0,90
USER_004830,non_borrower,0,-1,0.0,90
USER_004831,responsible_borrower,2,0,78.125,131
USER_004832,responsible_borrower,3,1,78.125,105
USER_004833,non_borrower,0,-1,0.0,95
USER_004834,non_borrower,0,-1,0.0,93
USER_004835,occasional_borrower,1,0,62.5,102
USER_004836,responsible_borrower,3,0,97.65625,120
USER_004837,non_borrower,0,-1,0.0,101
USER_004838,occasional_borrower,1,0,62.5,99
USER_004839,occasional_borrower,1,0,62.5,98
USER_004840,risky_borrower,1,2,50.0,108
USER_004841,responsible_borrower,4,0,122.0703125,101
USER_004842,non_borrower,0,-1,0.0,81
USER_004843,occasional_borrower,1,0,62.5,102
USER_004844,occasional_borrower,1,0,62.5,120
USER_004845,responsible_borrower,4,0,122.0703125,103
USER_004846,responsible_borrower,2,0,78.125,108
USER_004847,responsible_borrower,4,0,122.0703125,110
USER_004848,responsible_borrower,2,0,78.125,108
USER_004849,responsible_borrower,4,0,122.0703125,115
USER_004850,risky_borrower,4,1,50.0,107
USER_004851,non_borrower,0,-1,0.0,98
USER_004852,non_borrower,0,-1,0.0,91
USER_004853,responsible_borrower,2,0,78.125,107
USER_004854,non_borrower,0,-1,0.0,100
USER_004855,non_borrower,0,-1,0.0,100
USER_004856,responsible_borrower,4,0,122.0703125,97
USER_004857,occasional_borrower,1,1,50.0,89
USER_004858,responsible_borrower,2,0,78.125,108
USER_004859,responsible_borrower,3,0,97.65625,115
USER_004860,responsible_borrower,4,0,122.0703125,109
USER_004861,occasional_borrower,1,0,62.5,112
USER_004862,responsible_borrower,2,0,78.125,112
USER_004863,occasional_borrower,2,1,50.0,91
USER_004864,occasional_borrower,1,0,62.5,93
USER_004865,responsible_borrower,3,0,97.65625,100
USER_004866,responsible_borrower,3,0,97.65625,102
USER_004867,non_borrower,0,-1,0.0,101
USER_004868,non_borrower,0,-1,0.0,118
USER_004869,occasional_borrower,1,1,50.0,91
USER_004870,occasional_borrower,1,1,50.0,122
USER_004871,occasional_borrower,1,1,50.0,108
USER_004872,responsible_borrower,3,1,78.125,89
USER_004873,non_borrower,0,-1,0.0,90
USER_004874,risky_borrower,1,2,50.0,114
USER_004875,non_borrower,0,-1,0.0,97
USER_004876,non_borrower,0,-1,0.0,94
USER_004877,responsible_borrower,4,0,122.0703125,105
USER_004878,responsible_borrower,4,0,122.0703125,96
USER_004879,responsible_borrower,3,0,97.65625,125
USER_004880,non_borrower,0,-1,0.0,119
USER_004881,occasional_borrower,2,1,62.5,111
USER_004882,risky_borrower,1,2,50.0,84
USER_004883,responsible_borrower,3,0,97.65625,108
USER_004884,occasional_borrower,2,1,62.5,112
USER_004885,non_borrower,0,-1,0.0,107
USER_004886,non_borrower,0,-1,0.0,99
USER_004887,risky_borrower,5,1,50.0,101
USER_004888,defaulter,1,2,50.0,91
USER_004889,non_borrower,0,-1,0.0,92
USER_004890,responsible_borrower,2,0,78.125,120
USER_004891,non_borrower,0,-1,0.0,117
USER_004892,responsible_borrower,4,0,122.0703125,117
USER_004893,non_borrower,0,-1,0.0,120
USER_004894,non_borrower,0,-1,0.0,101
USER_004895,risky_borrower,1,2,50.0,92
USER_004896,responsible_borrower,3,1,78.125,97
USER_004897,non_borrower,0,-1,0.0,88
USER_004898,responsible_borrower,2,1,62.5,100
USER_004899,non_borrower,0,-1,0.0,87
USER_004900,responsible_borrower,2,0,78.125,100
USER_004901,non_borrower,0,-1,0.0,89
USER_004902,non_borrower,0,-1,0.0,90
USER_004903,non_borrower,0,-1,0.0,88
USER_004904,non_borrower,0,-1,0.0,102
USER_004905,occasional_borrower,2,1,62.5,101
USER_004906,risky_borrower,6,1,50.0,132
USER_004907,responsible_borrower,4,1,97.65625,90
USER_004908,responsible_borrower,4,1,97.65625,111
USER_004909,occasional_borrower,1,1,50.0,102
USER_004910,defaulter,1,2,50.0,94
USER_004911,occasional_borrower,2,1,50.0,93
USER_004912,non_borrower,0,-1,0.0,101
USER_004913,occasional_borrower,1,0,62.5,110
USER_004914,responsible_borrower,3,0,97.65625,112
USER_004915,risky_borrower,5,2,50.0,115
USER_004916,non_borrower,0,-1,0.0,117
USER_004917,responsible_borrower,3,1,62.5,108
USER_004918,responsible_borrower,4,1,97.65625,121
USER_004919,occasional_borrower,2,1,50.0,108
USER_004920,non_borrower,0,-1,0.0,93
USER_004921,non_borrower,0,-1,0.0,99
USER_004922,responsible_borrower,4,1,97.65625,124
USER_004923,occasional_borrower,1,0,62.5,87
USER_004924,occasional_borrower,2,1,50.0,126
USER_004925,responsible_borrower,4,0,122.0703125,98
USER_004926,non_borrower,0,-1,0.0,111
USER_004927,non_borrower,0,-1,0.0,97
USER_004928,non_borrower,0,-1,0.0,110
USER_004929,non_borrower,0,-1,0.0,99
USER_004930,defaulter,1,2,50.0,115
USER_004931,non_borrower,0,-1,0.0,105
USER_004932,defaulter,1,2,50.0,101
USER_004933,responsible_borrower,2,0,78.125,107
